,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,profit,critc_review_ratio,content_rating_0,content_rating_1,content_rating_2,content_rating_3,content_rating_4,country_0,country_1,country_2
609,116.0,380.0,774.0,18000.0,The Siege ,58023,32563,2.392235609103079,1998.0,13000.0,6.3,0,-29067628.0,0.42704626334519574,0,0,0,0,1,0,0,1
610,127.0,905.0,271.0,15000.0,Stardust ,212085,16034,8.0,2007.0,588.0,7.7,15000,-31654597.0,0.4634146341463415,0,0,0,1,0,0,1,0
611,136.0,218.0,400.0,11000.0,Seven Years in Tibet ,96385,12226,1.0,1997.0,691.0,7.0,0,-32098491.0,0.6386554621848739,0,0,0,1,0,0,0,1
612,111.0,2000.0,244.0,17000.0,The Dilemma ,43709,18510,2.0,2011.0,1000.0,5.3,0,-21569645.0,1.3120567375886525,0,0,0,1,0,0,0,1
613,116.0,541.0,384.0,12000.0,Bad Company ,39659,12993,2.0,2002.0,405.0,5.6,792,-39842984.0,0.6772486772486772,0,0,0,1,0,0,0,1
614,113.0,43.0,452.0,12000.0,Doom ,88146,13517,2.392235609103079,2005.0,585.0,5.2,0,-31968750.0,0.29115479115479115,0,0,0,0,1,0,1,0
615,97.0,84.0,150.0,989.0,I Spy ,41663,1576,1.0,2002.0,229.0,5.4,531,-36894400.0,0.7446808510638298,0,0,0,1,0,0,0,1
616,88.0,24.0,324.0,5000.0,Underworld: Awakening ,117096,5861,1.0,2012.0,327.0,6.4,24000,-7678961.0,0.8929889298892989,0,0,0,0,1,0,0,1
617,136.0,163.0,66.0,394.0,Rock of Ages ,61995,712,7.0,2012.0,217.0,5.9,33000,-36490658.0,1.0112359550561798,0,0,0,1,0,0,0,1
618,125.0,40.0,407.0,13000.0,Hart's War ,43651,15916,2.392235609103079,2002.0,787.0,6.3,997,-40923185.0,0.5714285714285714,0,0,0,0,1,0,0,1
619,116.0,5.0,748.0,26000.0,Killer Elite ,105556,49608,2.0,2011.0,22000.0,6.5,17000,-9906393.0,1.2038216560509554,0,0,0,0,1,0,1,0
620,98.0,323.0,390.0,1000.0,Rollerball ,22264,2763,3.0,2002.0,841.0,3.0,584,-51009458.0,0.5224913494809689,0,0,0,0,1,0,0,1
621,91.0,8.0,298.0,349.0,Ballistic: Ecks vs. Sever ,16761,1846,1.0,2002.0,324.0,3.6,391,-55705158.0,0.33212996389891697,0,0,0,0,1,0,0,1
622,97.0,13.0,695.0,11000.0,Hard Rain ,26893,13628,2.392235609103079,1998.0,893.0,5.8,815,-50180506.0,0.626984126984127,0,0,0,0,1,0,0,1
623,95.0,101.0,443.0,2000.0,Osmosis Jones ,25572,3734,2.392235609103079,2001.0,509.0,6.2,2000,-56403089.0,0.6585365853658537,0,0,1,0,0,0,0,1
624,88.0,6.0,854.0,2000.0,Legends of Oz: Dorothy's Return ,5116,6946,1.0,2013.0,1000.0,5.6,5000,-61539010.0,0.9444444444444444,0,0,1,0,0,0,0,1
625,133.0,0.0,301.0,26000.0,Blackhat ,38983,28129,1.0,2015.0,326.0,5.4,11000,-62902875.0,1.2608695652173914,0,0,0,0,1,0,0,1
626,106.0,14.0,582.0,11000.0,Sky Captain and the World of Tomorrow ,72868,12871,2.0,2004.0,1000.0,6.1,0,-32239920.0,0.3187702265372168,0,0,1,0,0,0,0,1
627,116.0,105.0,246.0,844.0,Basic Instinct 2 ,31124,1899,1.0,2006.0,729.0,4.2,764,-64148812.0,0.5079872204472844,0,0,0,0,1,0,1,0
628,115.0,101.0,585.0,13000.0,Escape Plan ,177653,15708,1.0,2013.0,1000.0,6.7,34000,-24878709.0,1.025089605734767,0,0,0,0,1,0,0,1
629,99.0,212.0,182.0,576.0,The Legend of Hercules ,44891,1520,2.392235609103079,2014.0,358.0,4.2,12000,-51178721.0,0.7722772277227723,0,0,0,1,0,0,0,1
630,124.0,31.0,497.0,11000.0,The Sum of All Fears ,86504,12556,2.392235609103079,2002.0,655.0,6.4,0,50471320.0,0.30985915492957744,0,0,0,1,0,0,0,1
631,124.0,171.0,10000.0,21000.0,The Twilight Saga: Eclipse ,184637,52547,3.0,2010.0,17000.0,4.9,29000,232523113.0,0.5883534136546185,0,0,0,1,0,0,0,1
632,124.0,0.0,580.0,22000.0,The Score ,101899,32871,2.392235609103079,2001.0,10000.0,6.8,0,3069884.0,0.31685393258426964,0,0,0,0,1,0,0,1
633,87.0,275.0,975.0,7000.0,Despicable Me ,385943,11608,2.392235609103079,2010.0,2000.0,7.7,31000,182501645.0,1.027027027027027,0,0,1,0,0,0,0,1
634,105.0,29.0,97.0,584.0,Money Train ,32224,1132,1.0,1995.0,220.0,5.6,617,-32675768.0,0.6451612903225806,0,0,0,0,1,0,0,1
635,125.0,3000.0,3000.0,14000.0,Ted 2 ,117739,30010,2.392235609103079,2015.0,11000.0,6.4,30000,13257500.0,1.222707423580786,0,0,0,0,1,0,0,1
636,141.0,448.0,334.0,614.0,Agora ,52496,1829,2.0,2009.0,451.0,7.2,29000,-69382160.0,1.0465116279069768,0,0,0,0,1,1,0,0
637,121.0,18.0,776.0,1000.0,Mystery Men ,53970,3986,4.0,1999.0,855.0,6.0,0,-35344410.0,0.28735632183908044,0,0,0,1,0,0,0,1
638,111.0,101.0,681.0,966.0,Hall Pass ,103230,3393,3.0,2011.0,919.0,5.9,10000,9045037.0,1.6573426573426573,0,0,0,0,1,0,0,1
639,157.0,0.0,680.0,14000.0,The Insider ,133526,18216,1.0,1999.0,826.0,7.9,0,-39034803.0,0.40115163147792704,0,0,0,0,1,0,0,1
641,128.0,0.0,135.0,29000.0,Body of Lies ,174248,29824,1.0,2008.0,149.0,7.1,0,-30619558.0,0.9049429657794676,0,0,0,0,1,0,0,1
643,105.0,335.0,911.0,3000.0,Abraham Lincoln: Vampire Hunter ,128629,8281,2.392235609103079,2012.0,3000.0,5.9,98000,-31483987.0,1.1293103448275863,0,0,0,0,1,0,0,1
644,113.0,36.0,232.0,537.0,Entrapment ,88132,1302,1.0,1999.0,427.0,6.2,0,21704396.0,0.5036496350364964,0,0,0,1,0,0,0,1
646,121.0,38.0,745.0,940.0,The X Files ,85720,4230,2.392235609103079,1998.0,826.0,7.0,0,17892374.0,0.4781144781144781,0,0,0,1,0,0,0,1
647,102.0,4.0,112.0,14000.0,The Last Legion ,29285,14625,2.392235609103079,2007.0,394.0,5.4,0,-29067940.0,0.5172413793103449,0,0,0,1,0,0,1,0
648,169.0,14000.0,13000.0,15000.0,Saving Private Ryan ,881236,44998,2.0,1998.0,14000.0,8.6,22000,146119491.0,0.09617918313570488,0,0,0,0,1,0,0,1
649,132.0,76.0,464.0,3000.0,Need for Speed ,136954,7081,1.0,2014.0,3000.0,6.5,32000,-22431493.0,0.9450867052023122,0,0,0,1,0,0,0,1
650,127.0,278.0,912.0,2000.0,What Women Want ,158864,5838,1.0,2000.0,955.0,6.4,0,112805123.0,0.37721518987341773,0,0,0,1,0,0,0,1
651,103.0,77.0,835.0,1000.0,Ice Age ,328159,5437,2.392235609103079,2002.0,939.0,7.6,3000,117387405.0,0.4132762312633833,0,0,1,0,0,0,0,1
652,136.0,759.0,354.0,11000.0,Dreamcatcher ,75573,12194,1.0,2003.0,599.0,5.5,4000,-34314732.0,0.26435045317220546,0,0,0,0,1,0,0,1
653,150.0,14000.0,655.0,23000.0,Lincoln ,197412,25517,2.392235609103079,2012.0,826.0,7.4,71000,117204440.0,0.7472222222222222,0,0,0,1,0,0,0,1
654,136.0,0.0,99.0,18000.0,The Matrix ,1217752,18563,3.0,1999.0,145.0,8.7,25000,108383253.0,0.08584750411409764,0,0,0,0,1,0,0,1
655,140.0,2000.0,552.0,15000.0,Apollo 13 ,208817,17171,2.392235609103079,1995.0,968.0,7.6,5000,110071312.0,0.5371621621621622,0,0,1,0,0,0,0,1
657,104.0,54.0,775.0,901.0,The Santa Clause 2 ,34561,5265,2.392235609103079,2002.0,857.0,5.5,1000,79225854.0,0.6896551724137931,1,0,0,0,0,0,0,1
658,158.0,0.0,11000.0,20000.0,Les Misérables ,243834,46204,1.0,2012.0,13000.0,7.6,144000,87775460.0,0.5775147928994083,0,0,0,1,0,0,0,1
659,119.0,0.0,744.0,15000.0,You've Got Mail ,151812,17768,2.0,1998.0,793.0,6.5,0,50731542.0,0.2751798561151079,0,0,1,0,0,0,0,1
660,106.0,285.0,105.0,8000.0,Step Brothers ,212499,11264,2.0,2008.0,3000.0,6.9,0,35468793.0,0.6245487364620939,0,0,0,0,1,0,0,1
661,136.0,258.0,94.0,12000.0,The Mask of Zorro ,135404,12396,2.392235609103079,1998.0,174.0,6.7,0,28771072.0,0.49056603773584906,0,0,0,1,0,0,0,1
662,95.0,480.0,490.0,21000.0,Due Date ,272789,23018,3.0,2010.0,561.0,6.6,25000,35448498.0,1.0771929824561404,0,0,0,0,1,0,0,1
663,137.0,11000.0,465.0,769.0,Unbroken ,103589,2938,2.392235609103079,2014.0,698.0,7.2,35000,50603980.0,0.9173789173789174,0,0,0,1,0,0,0,1
664,130.0,16000.0,416.0,16000.0,Space Cowboys ,60165,17771,1.0,2000.0,495.0,6.4,0,25454043.0,0.5184049079754601,0,0,0,1,0,0,0,1
665,124.0,212.0,369.0,13000.0,Cliffhanger ,96096,15229,1.0,1993.0,730.0,6.4,0,14049211.0,0.43023255813953487,0,0,0,0,1,0,0,1
666,108.0,610.0,461.0,848.0,Broken Arrow ,77390,2913,2.0,1996.0,517.0,6.0,0,20450000.0,0.38095238095238093,0,0,0,0,1,0,0,1
667,104.0,226.0,577.0,13000.0,The Kid ,34473,16452,1.0,2000.0,718.0,6.1,0,9688384.0,0.6187050359712231,0,0,1,0,0,0,0,1
668,129.0,0.0,625.0,12000.0,World Trade Center ,67395,14421,2.392235609103079,2006.0,1000.0,6.0,0,7236496.0,0.42907801418439717,0,0,0,1,0,0,0,1
669,117.0,179.0,403.0,8000.0,Mona Lisa Smile ,61490,12850,1.0,2003.0,4000.0,6.4,0,-1304240.0,0.5340909090909091,0,0,0,1,0,0,0,1
670,99.0,119.0,174.0,600.0,The Dictator ,213863,1375,2.392235609103079,2012.0,346.0,6.4,59000,-5382932.0,1.0096774193548388,0,0,0,0,1,0,0,1
671,159.0,0.0,521.0,10000.0,Eyes Wide Shut ,227071,11424,1.0,1999.0,580.0,7.3,10000,-9362320.0,0.18666666666666668,0,0,0,0,1,0,1,0
672,118.0,87.0,929.0,2000.0,Annie ,24735,4796,6.0,2014.0,1000.0,5.2,16000,20911262.0,0.8262910798122066,0,0,1,0,0,0,0,1
673,105.0,43.0,523.0,10000.0,Focus ,149337,11943,2.392235609103079,2015.0,806.0,6.6,23000,3746915.0,1.262443438914027,0,0,0,0,1,0,0,1
674,103.0,368.0,520.0,27000.0,This Means War ,147641,29808,3.0,2012.0,1000.0,6.3,18000,-10241539.0,1.0126050420168067,0,0,0,1,0,0,0,1
675,122.0,687.0,957.0,16000.0,Blade: Trinity ,132954,19764,2.392235609103079,2004.0,1000.0,5.9,0,-12602611.0,0.35992217898832685,0,0,0,0,1,0,0,1
677,143.0,0.0,210.0,509.0,Primary Colors ,23940,1409,2.392235609103079,1998.0,317.0,6.7,688,-26033943.0,0.7452229299363057,0,0,0,0,1,1,0,0
678,96.0,545.0,974.0,14000.0,Resident Evil: Retribution ,104831,17913,2.392235609103079,2012.0,1000.0,5.4,32000,-22654469.0,0.5650118203309693,0,0,0,0,1,1,0,0
679,111.0,545.0,805.0,26000.0,Death Race ,166610,28643,4.0,2008.0,872.0,6.4,0,-8935090.0,1.0900473933649288,0,0,0,0,1,0,0,1
680,121.0,212.0,263.0,394.0,The Long Kiss Goodnight ,60508,1531,2.0,1996.0,380.0,6.7,4000,-31671949.0,0.3298245614035088,0,0,0,0,1,0,0,1
681,135.0,138.0,184.0,324.0,Proof of Life ,49300,1013,1.0,2000.0,192.0,6.2,892,-32401069.0,0.5056603773584906,0,0,0,0,1,0,0,1
682,101.0,4000.0,539.0,17000.0,Zathura: A Space Adventure ,67707,32232,2.392235609103079,2005.0,14000.0,6.1,0,-36954460.0,0.6732673267326733,0,0,1,0,0,0,0,1
683,151.0,21000.0,637.0,11000.0,Fight Club ,1347461,13209,2.0,1999.0,783.0,8.8,48000,-25976605.0,0.10613207547169812,0,0,0,0,1,0,0,1
684,131.0,368.0,383.0,11000.0,We Are Marshall ,46951,12088,2.392235609103079,2006.0,529.0,7.1,0,-21467706.0,0.5485714285714286,0,0,1,0,0,0,0,1
686,100.0,36.0,554.0,13000.0,Hudson Hawk ,43376,15944,2.392235609103079,1991.0,773.0,5.7,0,-52781920.0,0.24096385542168675,0,0,0,0,1,0,0,1
687,105.0,0.0,506.0,975.0,Lucky Numbers ,8560,3580,1.0,2000.0,909.0,5.0,177,-54985766.0,0.8695652173913043,0,0,0,0,1,1,0,0
688,92.0,72.0,568.0,623.0,"I, Frankenstein ",65709,3165,2.392235609103079,2014.0,593.0,5.1,15000,-45940982.0,1.5876288659793814,0,0,0,1,0,1,0,0
689,130.0,2000.0,25.0,268.0,Oliver Twist ,25474,450,2.392235609103079,2005.0,85.0,6.9,0,-48012713.0,0.9202898550724637,0,0,0,1,0,0,1,0
690,100.0,38.0,1000.0,3000.0,Elektra ,71202,7048,2.392235609103079,2005.0,1000.0,4.8,0,-18592056.0,0.5157894736842106,0,0,0,1,0,1,0,0
691,102.0,436.0,6000.0,23000.0,Sin City: A Dame to Kill For ,111102,49433,3.0,2014.0,13000.0,6.5,32000,-51249444.0,1.4184100418410042,0,0,0,0,1,0,0,1
692,133.0,521.0,970.0,11000.0,Random Hearts ,17025,16710,1.0,1999.0,1000.0,5.1,295,-32945076.0,0.3310344827586207,0,0,0,0,1,0,0,1
693,121.0,175.0,221.0,963.0,Everest ,134625,2131,2.392235609103079,2015.0,580.0,7.1,40000,-11752860.0,1.3622641509433961,0,0,0,1,0,0,1,0
694,147.0,670.0,16.0,177.0,Perfume: The Story of a Murderer ,190490,253,2.392235609103079,2006.0,27.0,7.5,26000,-47791061.0,0.46887966804979253,0,0,0,0,1,1,0,0
695,94.0,116.0,481.0,645.0,Austin Powers in Goldmember ,162909,2725,2.0,2002.0,522.0,6.2,0,150079163.0,0.2440251572327044,0,0,0,1,0,0,0,1
696,94.0,42.0,668.0,12000.0,Astro Boy ,25681,23365,1.0,2009.0,9000.0,6.3,0,-45451936.0,1.7922077922077921,0,0,1,0,0,1,0,0
697,127.0,14000.0,191.0,967.0,Jurassic Park ,613473,2129,2.392235609103079,1993.0,610.0,8.1,19000,293784000.0,0.34413407821229053,0,0,0,1,0,0,0,1
698,212.0,759.0,812.0,2000.0,Wyatt Earp ,35314,5708,2.392235609103079,1994.0,925.0,6.6,0,-37948000.0,0.27586206896551724,0,0,0,1,0,0,0,1
699,141.0,176.0,672.0,11000.0,Clear and Present Danger ,69663,14178,1.0,1994.0,913.0,6.9,0,60012710.0,0.3157894736842105,0,0,0,1,0,0,0,1
700,103.0,10.0,7.0,21.0,Dragon Blade ,11584,58,3.0,2015.0,18.0,6.1,0,-64927587.0,0.7906976744186046,0,0,0,0,1,1,0,0
701,98.0,322.0,723.0,979.0,Littleman ,39471,6334,1.0,2006.0,862.0,4.3,0,-5744713.0,0.41711229946524064,0,0,0,1,0,0,0,1
702,116.0,84.0,563.0,11000.0,U-571 ,65297,14931,2.392235609103079,2000.0,919.0,6.6,0,15086030.0,0.2956810631229236,0,0,0,1,0,1,0,0
703,114.0,0.0,452.0,524.0,The American President ,43027,2668,2.392235609103079,1995.0,517.0,6.8,0,3000000.0,0.35046728971962615,0,0,0,1,0,0,0,1
704,87.0,12.0,645.0,3000.0,The Love Guru ,43300,6658,6.0,2008.0,966.0,3.8,0,-29821223.0,0.6,0,0,0,1,0,0,0,1
705,125.0,11.0,867.0,11000.0,3000 Miles to Graceland ,38076,14536,2.0,2001.0,904.0,5.9,0,-26261368.0,0.2832080200501253,0,0,0,0,1,0,0,1
706,187.0,16000.0,1000.0,46000.0,The Hateful Eight ,272839,49912,1.0,2015.0,1000.0,7.9,114000,10116191.0,0.5854616895874263,0,0,0,0,1,0,0,1
707,93.0,8.0,970.0,8000.0,Blades of Glory ,129995,13232,2.0,2007.0,1000.0,6.3,0,57153533.0,0.7764227642276422,0,0,0,1,0,0,0,1
708,95.0,25.0,439.0,989.0,Hop ,24089,2558,2.392235609103079,2011.0,664.0,5.5,0,45012170.0,1.9024390243902438,0,0,1,0,0,0,0,1
709,117.0,0.0,447.0,18000.0,300 ,607235,32360,2.392235609103079,2006.0,13000.0,7.7,13000,145592590.0,0.22190062711046793,0,0,0,0,1,0,0,1
710,106.0,116.0,708.0,22000.0,Meet the Fockers ,211296,24938,6.0,2004.0,713.0,6.3,0,199167575.0,0.3294392523364486,0,0,0,1,0,0,0,1
711,115.0,64.0,664.0,2000.0,Marley & Me ,116681,4811,2.392235609103079,2008.0,899.0,7.1,11000,83151473.0,0.5625,0,0,1,0,0,0,0,1
712,189.0,0.0,693.0,15000.0,The Green Mile ,782610,17716,2.392235609103079,1999.0,745.0,8.5,30000,76801374.0,0.13507625272331156,0,0,0,0,1,0,0,1
714,81.0,10.0,397.0,925.0,Chicken Little ,63912,2252,2.392235609103079,2005.0,729.0,5.8,912,-14618493.0,0.6414342629482072,1,0,0,0,0,0,0,1
715,149.0,21000.0,625.0,835.0,Gone Girl ,569841,4348,2.392235609103079,2014.0,812.0,8.1,146000,106735396.0,0.5039929015084295,0,0,0,0,1,0,0,1
716,119.0,218.0,73.0,13000.0,The Bourne Identity ,407601,13249,1.0,2002.0,147.0,7.9,0,61468960.0,0.29328621908127206,0,0,0,1,0,0,0,1
717,130.0,258.0,345.0,394.0,GoldenEye ,199025,1784,2.0,1995.0,387.0,7.2,0,48635996.0,0.3293269230769231,0,0,0,1,0,0,1,0
718,116.0,165.0,475.0,577.0,The General's Daughter ,42705,2321,2.392235609103079,1999.0,501.0,6.3,885,7678089.0,0.4124087591240876,0,0,0,0,1,0,0,1
719,103.0,608.0,576.0,2000.0,The Truman Show ,667983,3698,1.0,1998.0,617.0,8.1,18000,65603360.0,0.24287343215507412,0,0,1,0,0,0,0,1
720,99.0,59.0,145.0,770.0,The Prince of Egypt ,91093,1195,2.0,1998.0,263.0,7.0,0,31217900.0,0.33994334277620397,0,0,1,0,0,0,0,1
721,92.0,41.0,522.0,1000.0,Daddy Day Care ,49486,4050,1.0,2003.0,955.0,5.5,886,44148781.0,0.6982758620689655,0,0,1,0,0,0,0,1
722,109.0,175.0,459.0,18000.0,2 Guns ,156898,20148,1.0,2013.0,497.0,6.7,22000,14573300.0,1.5406976744186047,0,0,0,0,1,0,0,1
723,87.0,6.0,405.0,3000.0,Cats & Dogs ,46031,4171,2.392235609103079,2001.0,664.0,5.2,0,33375151.0,0.44680851063829785,0,0,1,0,0,0,0,1
724,111.0,473.0,82.0,26000.0,The Italian Job ,285623,35084,6.0,2003.0,9000.0,7.0,0,46126012.0,0.3118712273641851,0,0,0,1,0,0,0,1
725,101.0,30.0,268.0,1000.0,Two Weeks Notice ,85673,2636,2.0,2002.0,976.0,6.1,0,33307796.0,0.43866171003717475,0,0,0,1,0,0,0,1
726,83.0,35.0,754.0,13000.0,Antz ,124641,25788,2.392235609103079,1998.0,11000.0,6.6,0,-14353446.0,0.4532871972318339,0,0,1,0,0,0,0,1
727,113.0,0.0,721.0,4000.0,Couples Retreat ,83506,8172,6.0,2009.0,722.0,5.5,0,49176215.0,1.1527777777777777,0,0,0,1,0,0,0,1
728,107.0,12000.0,695.0,10000.0,Days of Thunder ,60476,14006,2.392235609103079,1990.0,3000.0,5.9,0,22670733.0,0.6185567010309279,0,0,0,1,0,0,0,1
729,94.0,163.0,2000.0,12000.0,Cheaper by the Dozen 2 ,42737,20348,6.0,2005.0,3000.0,5.4,781,22569532.0,0.6015625,0,0,1,0,0,0,0,1
730,132.0,47.0,240.0,988.0,The Scorch Trials ,138246,2517,2.392235609103079,2015.0,960.0,6.4,24000,20687587.0,0.6916666666666667,0,0,0,1,0,0,0,1
731,140.0,708.0,745.0,11000.0,Eat Pray Love ,63493,20440,1.0,2010.0,8000.0,5.7,26000,20574010.0,0.7052980132450332,0,0,0,1,0,0,0,1
732,125.0,420.0,627.0,12000.0,The Family Man ,85844,16646,1.0,2000.0,3000.0,6.7,0,15764085.0,0.37577639751552794,0,0,0,1,0,0,0,1
733,111.0,124.0,357.0,13000.0,RED ,238916,24928,4.0,2010.0,11000.0,7.1,32000,32356857.0,0.9603658536585366,0,0,0,1,0,0,0,1
734,156.0,0.0,1000.0,14000.0,Any Given Sunday ,97047,20761,5.0,1999.0,2000.0,6.8,0,20530832.0,0.37831858407079644,0,0,0,0,1,0,0,1
735,170.0,0.0,380.0,19000.0,The Horse Whisperer ,32353,20683,2.392235609103079,1998.0,1000.0,6.5,0,15370763.0,0.3650190114068441,0,0,0,1,0,0,0,1
736,120.0,0.0,680.0,10000.0,Collateral ,293662,13581,2.392235609103079,2004.0,851.0,7.6,0,35003492.0,0.3576555023923445,0,0,0,0,1,0,0,1
737,100.0,55.0,416.0,12000.0,The Scorpion King ,102129,14611,4.0,2002.0,1000.0,5.5,0,30341670.0,0.38657407407407407,0,0,0,1,0,0,0,1
738,115.0,13.0,579.0,2000.0,Ladder 49 ,48753,4496,2.0,2004.0,1000.0,6.5,0,19540762.0,0.38699690402476783,0,0,0,1,0,0,0,1
739,130.0,188.0,1000.0,10000.0,Jack Reacher ,226570,16385,2.0,2012.0,3000.0,7.0,38000,20033643.0,0.8638392857142857,0,0,0,1,0,0,0,1
740,105.0,212.0,811.0,1000.0,Deep Blue Sea ,99043,3697,1.0,1999.0,975.0,5.8,0,13648142.0,0.3094867807153966,0,0,0,0,1,0,0,1
741,111.0,197.0,6.0,433.0,This Is It ,33158,679,2.392235609103079,2009.0,208.0,7.3,0,11844424.0,0.6098654708520179,0,0,1,0,0,0,0,1
742,106.0,0.0,175.0,13000.0,Contagion ,180479,13634,4.0,2011.0,240.0,6.6,42000,15638743.0,1.0608272506082725,0,0,0,1,0,0,0,1
743,89.0,18.0,226.0,658.0,Kangaroo Jack ,23476,1233,2.392235609103079,2003.0,257.0,4.4,858,6734992.0,0.40331491712707185,0,0,1,0,0,0,0,1
744,100.0,253.0,57.0,309.0,Coraline ,143121,647,1.0,2009.0,229.0,7.7,10000,15280058.0,1.1111111111111112,0,0,1,0,0,0,0,1
745,91.0,0.0,751.0,11000.0,The Happening ,163130,13654,2.392235609103079,2008.0,946.0,5.0,6000,16505912.0,0.2555379746835443,0,0,0,0,1,0,0,1
746,146.0,12000.0,451.0,18000.0,Man on Fire ,266310,20454,2.0,2004.0,992.0,7.7,14000,7862546.0,0.24782608695652175,0,0,0,0,1,0,0,1
747,98.0,48.0,722.0,21000.0,The Shaggy Dog ,14888,24664,2.392235609103079,2006.0,936.0,4.4,747,11112916.0,0.9156626506024096,0,0,1,0,0,0,0,1
748,101.0,480.0,767.0,881.0,Starsky & Hutch ,120795,3943,5.0,2004.0,869.0,6.1,0,28200225.0,0.5616883116883117,0,0,0,1,0,0,0,1
749,94.0,32.0,626.0,854.0,Jingle All the Way ,68406,4530,1.0,1996.0,628.0,5.4,0,573641.0,0.5,0,0,1,0,0,0,0,1
750,132.0,0.0,160.0,366.0,Hellboy ,244566,1112,1.0,2004.0,334.0,6.8,0,-6964896.0,0.4053601340033501,0,0,0,1,0,0,0,1
751,115.0,234.0,521.0,3000.0,A Civil Action ,23302,4713,1.0,1998.0,552.0,6.5,1000,-3297099.0,0.6077348066298343,0,0,0,1,0,0,0,1
752,92.0,28.0,586.0,10000.0,ParaNorman ,72287,13597,2.392235609103079,2012.0,884.0,7.0,12000,-4005443.0,1.8636363636363635,0,0,1,0,0,0,0,1
753,124.0,105.0,460.0,24000.0,The Jackal ,88225,38227,2.392235609103079,1997.0,13000.0,6.3,0,-5089440.0,0.3656387665198238,0,0,0,0,1,0,0,1
754,119.0,610.0,716.0,834.0,Paycheck ,89816,3637,2.392235609103079,2003.0,780.0,6.3,0,-6210687.0,0.5648414985590778,0,0,0,1,0,0,0,1
755,124.0,50.0,672.0,1000.0,Up Close & Personal ,11370,3653,2.0,1996.0,944.0,6.1,829,-8954199.0,0.6296296296296297,0,0,0,1,0,0,0,1
756,93.0,18.0,903.0,9000.0,The Tale of Despereaux ,31209,13403,2.392235609103079,2008.0,2000.0,6.1,0,-9181250.0,1.1132075471698113,1,0,0,0,0,0,1,0
758,98.0,11.0,107.0,966.0,The Tuxedo ,61966,2018,2.0,2002.0,680.0,5.3,797,-9810821.0,0.391304347826087,0,0,0,1,0,0,0,1
759,92.0,14.0,488.0,789.0,Under Siege 2: Dark Territory ,35918,2318,1.0,1995.0,520.0,5.4,1000,-9975917.0,0.373015873015873,0,0,0,0,1,0,0,1
760,105.0,0.0,288.0,539.0,Jack Ryan: Shadow Recruit ,99035,1411,3.0,2014.0,394.0,6.2,17000,-9450893.0,1.0830449826989619,0,0,0,1,0,0,0,1
761,124.0,737.0,14000.0,34000.0,Joy ,75329,75793,3.0,2015.0,22000.0,6.6,24000,-3556518.0,1.23046875,0,0,0,1,0,0,0,1
762,99.0,24.0,864.0,18000.0,London Has Fallen ,69484,20276,3.0,2016.0,992.0,5.9,28000,2401264.0,0.6965944272445821,0,0,0,0,1,0,1,0
763,116.0,0.0,672.0,1000.0,Alien: Resurrection ,170179,3090,2.392235609103079,1997.0,720.0,6.3,0,-27251390.0,0.3399390243902439,0,0,0,0,1,0,0,1
764,124.0,845.0,295.0,650.0,Shooter ,256213,1640,2.392235609103079,2007.0,467.0,7.2,0,-14024817.0,0.5857988165680473,0,0,0,0,1,0,0,1
765,96.0,7.0,642.0,874.0,The Boxtrolls ,40883,3151,3.0,2014.0,668.0,6.8,11000,-9192361.0,1.7950819672131149,0,0,1,0,0,0,0,1
766,104.0,165.0,944.0,1000.0,Practical Magic ,55749,4294,1.0,1998.0,967.0,6.1,0,-1388796.0,0.35797665369649806,0,0,0,1,0,0,0,1
767,100.0,97.0,2000.0,11000.0,The Lego Movie ,246698,22128,2.392235609103079,2014.0,8000.0,7.8,64000,197756197.0,0.9235668789808917,0,0,1,0,0,1,0,0
768,115.0,11.0,642.0,1000.0,Miss Congeniality 2: Armed and Fabulous ,51252,4305,2.0,2005.0,759.0,5.0,621,3472213.0,0.7115384615384616,0,0,0,1,0,0,0,1
769,101.0,38.0,11000.0,23000.0,Reign of Fire ,107859,53024,2.392235609103079,2002.0,18000.0,6.2,0,-16939434.0,0.24253075571177504,0,0,0,1,0,0,0,1
770,113.0,181.0,300.0,33000.0,Gangster Squad ,173530,34738,3.0,2013.0,301.0,6.7,40000,-14003282.0,1.571969696969697,0,0,0,0,1,0,0,1
771,100.0,11000.0,485.0,10000.0,Year One ,76770,12258,2.0,2009.0,1000.0,4.9,0,-16662721.0,0.8374384236453202,0,0,0,1,0,0,0,1
772,134.0,16000.0,204.0,13000.0,Invictus ,124222,24458,1.0,2009.0,11000.0,7.4,23000,-22520222.0,1.1814671814671815,0,0,0,1,0,0,0,1
774,125.0,209.0,896.0,8000.0,Duplicity ,41727,10623,2.392235609103079,2009.0,1000.0,6.2,0,-19440070.0,1.1467391304347827,0,0,0,1,0,0,0,1
775,94.0,80.0,230.0,1000.0,My Favorite Martian ,10883,2151,2.0,1999.0,417.0,4.9,448,-28169943.0,0.6712328767123288,0,0,1,0,0,0,0,1
776,107.0,69.0,206.0,310.0,The Sentinel ,42144,1352,2.392235609103079,2006.0,219.0,6.1,690,-23720770.0,0.755868544600939,0,0,0,1,0,0,0,1
